statefips,fips,census_region,year,g,treat,rel_year,pct_insured_total,pct_insured_male,pct_insured_female,pct_uninsured_total,pct_uninsured_male,pct_uninsured_female
06,06043,West,2019,2014,TRUE,5,57,54.3,59.7,9.4,10.8,8
06,06045,West,2019,2014,TRUE,5,58.4,55.9,60.9,10.6,12.2,9
06,06047,West,2019,2014,TRUE,5,60.5,56.9,64.2,13.4,16.1,10.8
06,06049,West,2019,2014,TRUE,5,62.4,60.2,64.6,12,13.9,10.1
06,06051,West,2019,2014,TRUE,5,50.6,47.5,54.1,9.9,10.8,8.8
06,06053,West,2019,2014,TRUE,5,50.4,48.5,52.2,13.4,14.6,12.1
06,06055,West,2019,2014,TRUE,5,39,38.4,39.7,7.9,8.5,7.3
06,06057,West,2019,2014,TRUE,5,47.2,45.9,48.4,6.3,7.1,5.4
06,06059,West,2019,2014,TRUE,5,38.9,37.3,40.4,8,8.9,7.1
06,06061,West,2019,2014,TRUE,5,34.4,33.1,35.7,4.3,5,3.5
06,06063,West,2019,2014,TRUE,5,54.3,53.4,55.2,6,6.7,5.4
06,06065,West,2019,2014,TRUE,5,49.8,47.2,52.5,10.2,11.3,9.1
06,06067,West,2019,2014,TRUE,5,49.4,47.4,51.3,6.8,7.9,5.8
06,06069,West,2019,2014,TRUE,5,44.5,41.7,47.5,8.8,9.6,7.9
06,06071,West,2019,2014,TRUE,5,52.7,49.3,56,10.3,11.8,8.9
06,06073,West,2019,2014,TRUE,5,42.9,40.8,45.1,8.6,9.3,7.8
06,06075,West,2019,2014,TRUE,5,31.7,30.3,33.3,4.2,4.5,3.8
06,06077,West,2019,2014,TRUE,5,53.2,51.1,55.2,8.8,9.9,7.7
06,06079,West,2019,2014,TRUE,5,45.7,44.6,46.9,6.2,7.1,5.4
06,06081,West,2019,2014,TRUE,5,28,26.5,29.7,5,5.9,4.2
06,06083,West,2019,2014,TRUE,5,46.6,43.6,49.7,12.3,14.2,10.4
06,06085,West,2019,2014,TRUE,5,28.8,27.3,30.5,4.9,5.5,4.3
06,06087,West,2019,2014,TRUE,5,42.6,40.5,44.8,7.2,7.6,6.8
06,06089,West,2019,2014,TRUE,5,55.2,53.2,57.2,8.2,9.1,7.3
06,06091,West,2019,2014,TRUE,5,54.7,51.9,57.5,6.3,7.2,5.4
06,06093,West,2019,2014,TRUE,5,61.3,58.8,63.8,9.2,11,7.5
06,06095,West,2019,2014,TRUE,5,43.2,41.1,45.2,5.7,6.2,5.2
06,06097,West,2019,2014,TRUE,5,41.1,39.4,42.8,7.1,7.9,6.3
06,06099,West,2019,2014,TRUE,5,56.7,53.5,59.8,9,10.6,7.4
06,06101,West,2019,2014,TRUE,5,57.3,54.8,59.9,9.5,11.3,7.6
06,06103,West,2019,2014,TRUE,5,61.9,59.6,64.1,9.3,10,8.7
06,06105,West,2019,2014,TRUE,5,61.9,60.4,63.3,10,11.3,8.7
06,06107,West,2019,2014,TRUE,5,62.5,59.9,65.1,11.2,12.8,9.5
06,06109,West,2019,2014,TRUE,5,52.7,51.2,54.2,6.1,7.2,5
06,06111,West,2019,2014,TRUE,5,38.8,36.9,40.7,10.1,11.4,8.8
06,06113,West,2019,2014,TRUE,5,50.5,48.4,52.6,6.7,7.2,6.2
06,06115,West,2019,2014,TRUE,5,61.9,59.3,64.5,8.9,9.8,7.9
08,08001,West,2019,2014,TRUE,5,44.1,42.4,46,12.3,12.8,11.8
08,08003,West,2019,2014,TRUE,5,61.3,59.5,63,13.5,14.3,12.7
08,08005,West,2019,2014,TRUE,5,38.3,36.5,40.1,8.6,9,8.3
08,08007,West,2019,2014,TRUE,5,51.5,50.1,53,12.3,14.2,10.4
08,08009,West,2019,2014,TRUE,5,61.6,59.3,64,14,15.9,12
08,08011,West,2019,2014,TRUE,5,64.9,62,67.9,11.1,12.7,9.4
08,08013,West,2019,2014,TRUE,5,37.1,35.9,38.3,6.4,7.4,5.4
08,08014,West,2019,2014,TRUE,5,30.4,27.6,33.3,4.6,5.1,4
08,08015,West,2019,2014,TRUE,5,47.5,45.2,49.8,9.6,11,8.1
08,08017,West,2019,2014,TRUE,5,53.9,50.7,57.4,12.3,13.4,11.2
08,08019,West,2019,2014,TRUE,5,39.2,37.8,40.8,5.8,6.7,4.9
08,08021,West,2019,2014,TRUE,5,67.4,65.9,69,11.3,12.6,10
08,08023,West,2019,2014,TRUE,5,64.1,60.8,67.5,15.6,17.3,13.7
08,08025,West,2019,2014,TRUE,5,63.5,60.2,66.7,12.8,14.8,10.8
08,08027,West,2019,2014,TRUE,5,49.9,47.8,51.8,10.2,11.6,8.9
08,08029,West,2019,2014,TRUE,5,57,54.4,59.5,10.8,12.3,9.3
08,08031,West,2019,2014,TRUE,5,41.3,39.6,43,9.1,9.6,8.7
08,08033,West,2019,2014,TRUE,5,57.5,54.1,61.1,9.1,10.4,7.7
08,08035,West,2019,2014,TRUE,5,21.6,20.6,22.6,3.2,3.4,3.1
08,08037,West,2019,2014,TRUE,5,37.6,36.5,38.9,11.8,13.2,10.2
08,08039,West,2019,2014,TRUE,5,32,29.4,34.6,5,5.4,4.6
08,08041,West,2019,2014,TRUE,5,45.9,43.9,48,8.3,9.4,7.2
08,08043,West,2019,2014,TRUE,5,55.9,53.8,58.1,8.5,9.7,7.2
08,08045,West,2019,2014,TRUE,5,40.7,39.1,42.5,14.5,15.5,13.4
08,08047,West,2019,2014,TRUE,5,40,36.8,43.7,3.3,3.5,3.1
08,08049,West,2019,2014,TRUE,5,42.4,42.2,42.6,9.3,10.6,7.9
08,08051,West,2019,2014,TRUE,5,51.3,49.4,53.5,8.6,10,7
08,08053,West,2019,2014,TRUE,5,50.1,48.8,51.4,9.6,10.1,9
08,08055,West,2019,2014,TRUE,5,62,61.3,62.7,8.2,9.2,7.2
08,08057,West,2019,2014,TRUE,5,52.4,49.8,55.4,12.7,14,11.1
08,08059,West,2019,2014,TRUE,5,33.8,32.7,35,6,6.5,5.5
08,08061,West,2019,2014,TRUE,5,59.6,57.7,61.4,9,10.2,7.9
08,08063,West,2019,2014,TRUE,5,55.8,53.9,57.8,13.6,15.3,12
08,08065,West,2019,2014,TRUE,5,50.7,49,52.8,13.7,15.4,11.7
08,08067,West,2019,2014,TRUE,5,43.6,42.1,45,9.3,10.8,7.7
08,08069,West,2019,2014,TRUE,5,43.3,42.4,44.2,6.9,7.1,6.6
08,08071,West,2019,2014,TRUE,5,59.6,57.1,62.3,12.9,14.4,11.3
08,08073,West,2019,2014,TRUE,5,59.8,57.6,62,9.2,10.5,7.9
08,08075,West,2019,2014,TRUE,5,54.1,51.1,57.2,10.4,11.5,9.2
08,08077,West,2019,2014,TRUE,5,50.6,47.2,53.9,10.1,11.4,8.8
08,08079,West,2019,2014,TRUE,5,48.3,46.1,50.2,8,8.8,7.2
08,08081,West,2019,2014,TRUE,5,49.4,46.5,52.5,9.2,10.7,7.7
08,08083,West,2019,2014,TRUE,5,54.9,51.3,58.3,12.3,14.1,10.5
08,08085,West,2019,2014,TRUE,5,54,51.5,56.5,12,13.4,10.6
08,08087,West,2019,2014,TRUE,5,53.8,50.4,57.6,14.9,16.4,13.3
08,08089,West,2019,2014,TRUE,5,65,62.5,67.3,11.6,13,10.2
08,08091,West,2019,2014,TRUE,5,41.6,38.1,45.1,6.2,6.5,5.9
08,08093,West,2019,2014,TRUE,5,42.7,41.7,43.7,6.8,7.5,6
08,08095,West,2019,2014,TRUE,5,51.5,47.2,55.7,12.2,13,11.4
08,08097,West,2019,2014,TRUE,5,35.1,32.3,38,8.1,8.6,7.5
08,08099,West,2019,2014,TRUE,5,60,56.3,63.9,15.3,17.7,12.8
08,08101,West,2019,2014,TRUE,5,56.5,54.8,58.3,9.7,10.7,8.7
08,08103,West,2019,2014,TRUE,5,48.9,45.4,52.5,8,9.1,6.9
08,08105,West,2019,2014,TRUE,5,58.9,55.8,62,13.9,15.5,12.3
08,08107,West,2019,2014,TRUE,5,40.6,39.1,42.3,7.9,8.9,6.8
08,08109,West,2019,2014,TRUE,5,61.6,58.6,64.5,17.9,20.1,15.9
08,08111,West,2019,2014,TRUE,5,57.8,55.4,61.2,10.3,11.2,9
08,08113,West,2019,2014,TRUE,5,42.9,40.7,45.3,10,11,8.9
08,08115,West,2019,2014,TRUE,5,62.2,59.4,65,11.1,12.1,10.1
08,08117,West,2019,2014,TRUE,5,40.4,38.7,42.6,10.5,11.4,9.3
08,08119,West,2019,2014,TRUE,5,45.9,43.6,48.3,6.6,7.1,6
08,08121,West,2019,2014,TRUE,5,57.6,56,59.4,9.3,10.3,8.2
08,08123,West,2019,2014,TRUE,5,41.1,38.4,44,10.1,11,9.1
08,08125,West,2019,2014,TRUE,5,53.7,50.2,57.4,14.7,16,13.3
09,09001,Northeast,2019,2014,TRUE,5,30.4,27.9,32.8,8.2,9.3,7.1
09,09003,Northeast,2019,2014,TRUE,5,38.7,36,41.3,5.4,6.2,4.6
09,09005,Northeast,2019,2014,TRUE,5,37.3,35.2,39.4,5,6.1,4
09,09007,Northeast,2019,2014,TRUE,5,33.2,30.7,35.5,3.7,4.3,3.1
09,09009,Northeast,2019,2014,TRUE,5,41.1,38.1,44,6.2,7.1,5.4
09,09011,Northeast,2019,2014,TRUE,5,41.1,38.6,43.7,5.4,6.3,4.5
09,09013,Northeast,2019,2014,TRUE,5,33.8,31.6,36,3.6,4.2,3.1
09,09015,Northeast,2019,2014,TRUE,5,46.3,43.1,49.5,5.8,6.9,4.6
10,10001,South,2019,NA,FALSE,-15,51.7,48.3,54.9,8.6,9.6,7.6
10,10003,South,2019,NA,FALSE,-15,41.6,38.5,44.6,6,6.8,5.3
10,10005,South,2019,NA,FALSE,-15,46.6,43.8,49.2,9.7,11.4,8.1
11,11001,South,2019,NA,FALSE,-15,40.3,37.1,43.3,3.3,4.1,2.7
12,12001,South,2019,NA,FALSE,-15,53,50.8,55.1,12.1,13,11.3
12,12003,South,2019,NA,FALSE,-15,53.3,51.3,55.1,11.1,12.5,9.9
12,12005,South,2019,NA,FALSE,-15,49.2,46.4,52.1,14.4,16,12.9
12,12007,South,2019,NA,FALSE,-15,58.8,55.2,62.3,13.8,14.7,13
12,12009,South,2019,NA,FALSE,-15,45,41.8,48.1,13.3,14.5,12.1
12,12011,South,2019,NA,FALSE,-15,42.7,39.8,45.5,16.9,18.2,15.7
12,12013,South,2019,NA,FALSE,-15,60,57.6,62.3,16.2,18.2,14.3
12,12015,South,2019,NA,FALSE,-15,45.6,43.2,47.8,16.1,17.6,14.7
12,12017,South,2019,NA,FALSE,-15,52.9,50.2,55.5,16.6,18.3,15
12,12019,South,2019,NA,FALSE,-15,45.7,43.8,47.5,12.1,12.6,11.7
12,12021,South,2019,NA,FALSE,-15,36.2,33.9,38.6,20.3,22.3,18.3
12,12023,South,2019,NA,FALSE,-15,55.6,52,59.1,14.5,16.2,12.9
12,12027,South,2019,NA,FALSE,-15,52.3,47.4,58.3,29.6,34.2,23.9
12,12029,South,2019,NA,FALSE,-15,61.5,59,63.9,18.2,20.2,16.4
12,12031,South,2019,NA,FALSE,-15,47.7,43.6,51.5,14.2,16,12.5
12,12033,South,2019,NA,FALSE,-15,51.4,48.4,54.3,14.1,14.9,13.3
12,12035,South,2019,NA,FALSE,-15,47.8,44.9,50.4,15,15.4,14.7
12,12037,South,2019,NA,FALSE,-15,53.4,50.7,56,17.1,19.3,15
12,12039,South,2019,NA,FALSE,-15,59.4,55.3,63.2,17.2,19,15.6
12,12041,South,2019,NA,FALSE,-15,55.6,53.8,57.5,17.5,19.1,15.9
12,12043,South,2019,NA,FALSE,-15,47.4,44,51.1,25.8,27.1,24.5
12,12045,South,2019,NA,FALSE,-15,56,52.1,59.8,13,14.6,11.5
12,12047,South,2019,NA,FALSE,-15,62.7,58.2,67,16.7,18.8,14.6
12,12049,South,2019,NA,FALSE,-15,56.4,53.8,59.2,23,25.9,19.9
12,12051,South,2019,NA,FALSE,-15,50.1,45.8,55,30.7,33.7,27.2
12,12053,South,2019,NA,FALSE,-15,53.6,50.3,56.8,15.7,17.3,14.2
12,12055,South,2019,NA,FALSE,-15,54.3,49.8,58.6,21.7,25.2,18.2
12,12057,South,2019,NA,FALSE,-15,44.3,41.6,46.9,14.9,16.1,13.8
12,12059,South,2019,NA,FALSE,-15,59.4,56.2,62.6,19.4,21.2,17.5
12,12061,South,2019,NA,FALSE,-15,43,39.2,46.6,18,20.2,15.9
12,12063,South,2019,NA,FALSE,-15,59.5,56.6,62.3,14.7,16.3,13.2
12,12065,South,2019,NA,FALSE,-15,53.6,51,55.9,13.9,15.3,12.7
12,12067,South,2019,NA,FALSE,-15,56.4,53.3,59.5,20.4,21.7,19
12,12069,South,2019,NA,FALSE,-15,47.4,44.2,50.3,15.4,17.1,13.8
12,12071,South,2019,NA,FALSE,-15,44.2,40.9,47.3,17.3,19.3,15.3
12,12073,South,2019,NA,FALSE,-15,53.4,50.9,55.7,11.6,12.6,10.7
12,12075,South,2019,NA,FALSE,-15,57.8,55.1,60.4,19.9,22.1,17.9
12,12077,South,2019,NA,FALSE,-15,58.5,55.5,61.6,14.7,16.7,12.8
12,12079,South,2019,NA,FALSE,-15,59.6,55.5,63.3,17.1,20,14.3
12,12081,South,2019,NA,FALSE,-15,40.9,38.2,43.5,16.3,17.8,14.9
12,12083,South,2019,NA,FALSE,-15,53.7,50.4,56.7,17.5,19.6,15.6
12,12085,South,2019,NA,FALSE,-15,37.4,35.5,39.3,15,16.9,13.2
12,12086,South,2019,NA,FALSE,-15,47.9,44.5,51.1,19.7,21.1,18.4
12,12087,South,2019,NA,FALSE,-15,36.7,34.6,39,18.5,19.8,17.2
12,12089,South,2019,NA,FALSE,-15,40,37.8,42.1,10.6,11.5,9.7
12,12091,South,2019,NA,FALSE,-15,44.5,41.6,47.4,13.9,15.3,12.5
12,12093,South,2019,NA,FALSE,-15,51.9,47.8,56.2,23.3,25.6,21
12,12095,South,2019,NA,FALSE,-15,48.2,45.3,50.9,15.5,16.7,14.3
12,12097,South,2019,NA,FALSE,-15,56.5,54.1,58.9,17.5,19.3,15.7
12,12099,South,2019,NA,FALSE,-15,39.1,35.7,42.3,17.4,19.6,15.3
12,12101,South,2019,NA,FALSE,-15,44.7,41.3,47.9,15.3,17.3,13.3
12,12103,South,2019,NA,FALSE,-15,43.6,41.1,45.9,14.4,15.8,13.1
12,12105,South,2019,NA,FALSE,-15,50.9,47.1,54.5,17.9,19.9,16
12,12107,South,2019,NA,FALSE,-15,58.1,55,61.1,19.7,21.7,17.8
12,12109,South,2019,NA,FALSE,-15,32.8,30.7,34.7,9.2,9.8,8.6
12,12111,South,2019,NA,FALSE,-15,49,47.1,50.9,18.1,18.4,17.8
12,12113,South,2019,NA,FALSE,-15,43.9,40.6,47.1,11.4,11.7,11
12,12115,South,2019,NA,FALSE,-15,40.2,37.3,42.9,14.7,16.3,13.3
12,12117,South,2019,NA,FALSE,-15,43.5,41.7,45.1,10.8,11.5,10.1
12,12119,South,2019,NA,FALSE,-15,43.1,40.6,45.1,11.1,12.2,10.2
12,12121,South,2019,NA,FALSE,-15,58.6,54.8,62.3,18.1,20.3,15.9
12,12123,South,2019,NA,FALSE,-15,59.9,56.3,63.4,15.3,17.2,13.5
12,12125,South,2019,NA,FALSE,-15,60.6,58.3,62.8,13.5,15.3,11.9
12,12127,South,2019,NA,FALSE,-15,50.6,47.7,53.5,16.4,18.2,14.6
12,12129,South,2019,NA,FALSE,-15,50.7,47.7,53.5,12,13.3,10.7
12,12131,South,2019,NA,FALSE,-15,43.8,41.4,46.3,14.8,17,12.7
12,12133,South,2019,NA,FALSE,-15,58.4,54.3,62.4,18.5,20.4,16.6
13,13001,South,2019,NA,FALSE,-15,52.3,48.5,56.1,22.2,23.5,20.8
13,13003,South,2019,NA,FALSE,-15,54,50.6,57.5,27.2,29.9,24.3
13,13005,South,2019,NA,FALSE,-15,53.8,50,57.5,21.6,24.5,18.9
13,13007,South,2019,NA,FALSE,-15,57.3,54.7,59.8,19.3,21.2,17.5
13,13009,South,2019,NA,FALSE,-15,55.8,52,59.1,18.1,21.2,15.5
13,13011,South,2019,NA,FALSE,-15,48.2,44.1,52.6,22,24,20
13,13013,South,2019,NA,FALSE,-15,45.8,42.9,48.7,18.7,20.3,17.3
13,13015,South,2019,NA,FALSE,-15,46.4,43.7,49.2,18.6,18.9,18.3
13,13017,South,2019,NA,FALSE,-15,62.1,57.7,66.1,19.6,23.2,16.2
13,13019,South,2019,NA,FALSE,-15,53.5,50.9,56,23.8,25.3,22.3
13,13021,South,2019,NA,FALSE,-15,53.8,50,57,15.8,17.3,14.5
13,13023,South,2019,NA,FALSE,-15,54.6,51,58,15.2,16.5,14
13,13025,South,2019,NA,FALSE,-15,54,51.1,56.8,19.5,22.4,16.7
13,13027,South,2019,NA,FALSE,-15,53.1,48.5,57.4,20.4,22,19
13,13029,South,2019,NA,FALSE,-15,40.9,37.9,43.8,12.3,13.2,11.4
13,13031,South,2019,NA,FALSE,-15,55.6,51.8,59.3,17.4,18.5,16.2
13,13033,South,2019,NA,FALSE,-15,54.4,48.6,59.5,16.2,17.9,14.7
13,13035,South,2019,NA,FALSE,-15,53.6,50.5,56.6,16.1,18.1,14.2
13,13037,South,2019,NA,FALSE,-15,61,56.5,64.9,20,22.3,18
13,13039,South,2019,NA,FALSE,-15,48.3,44.7,51.8,14.8,16.7,12.9
13,13043,South,2019,NA,FALSE,-15,51.9,48.5,55,24.8,27,22.7
13,13045,South,2019,NA,FALSE,-15,48,45.1,50.9,17.8,19,16.6
13,13047,South,2019,NA,FALSE,-15,48.3,44.5,51.8,12.7,14.4,11.1
13,13049,South,2019,NA,FALSE,-15,51.2,46.5,55.9,21.5,23.7,19.2
13,13051,South,2019,NA,FALSE,-15,44.6,40.7,48.1,16.7,18.2,15.3
13,13053,South,2019,NA,FALSE,-15,68.4,65.7,72,12.3,14.2,9.8
13,13055,South,2019,NA,FALSE,-15,58.4,53.3,63.2,19.4,23.2,15.6
13,13057,South,2019,NA,FALSE,-15,29.9,27.9,31.9,13.3,14.6,12.1
13,13059,South,2019,NA,FALSE,-15,57,55.2,58.7,17.4,18.6,16.3
13,13061,South,2019,NA,FALSE,-15,61.1,57.1,64.4,19.1,20.8,17.6
13,13063,South,2019,NA,FALSE,-15,55.7,52,58.8,20.8,22.3,19.6
13,13065,South,2019,NA,FALSE,-15,57.3,51.3,63,20,23.3,17
13,13067,South,2019,NA,FALSE,-15,33.6,31.2,35.8,13.8,14.9,12.8
13,13069,South,2019,NA,FALSE,-15,52.6,48.5,56.3,23.2,26.1,20.5
13,13071,South,2019,NA,FALSE,-15,50.3,45.7,54.7,26.4,29.9,23
13,13073,South,2019,NA,FALSE,-15,34.7,30.6,38.7,11.7,13.3,10.2
13,13075,South,2019,NA,FALSE,-15,55.5,51.1,59.6,20.8,22.7,19
13,13077,South,2019,NA,FALSE,-15,37,33.7,40.2,12.3,13.2,11.4
13,13079,South,2019,NA,FALSE,-15,52.7,48.4,57.3,17.6,19.9,15.1
13,13081,South,2019,NA,FALSE,-15,60.9,56.9,64.3,19,21.7,16.7
13,13083,South,2019,NA,FALSE,-15,48.5,44.7,52.2,16.2,18.1,14.4
13,13085,South,2019,NA,FALSE,-15,38.3,35.2,41.3,15,16.4,13.5
13,13087,South,2019,NA,FALSE,-15,56.3,51.2,60.8,20.3,22.8,18.2
13,13089,South,2019,NA,FALSE,-15,40.2,36.8,43.2,17.3,19.2,15.5
13,13091,South,2019,NA,FALSE,-15,57.7,53.3,62,17.8,19.8,15.9
13,13093,South,2019,NA,FALSE,-15,56.5,52.5,60.2,19.9,21.4,18.6
13,13095,South,2019,NA,FALSE,-15,58.2,53.2,62.2,18.5,21.2,16.3
13,13097,South,2019,NA,FALSE,-15,45.5,42.3,48.2,14.8,16.3,13.5
13,13099,South,2019,NA,FALSE,-15,60.5,56.1,64.3,17.7,19.7,15.9
13,13101,South,2019,NA,FALSE,-15,49.5,47.2,52,25.6,27.5,23.5
13,13103,South,2019,NA,FALSE,-15,41.2,37.7,44.6,12.4,13.6,11.3
13,13105,South,2019,NA,FALSE,-15,55.7,51.6,59.4,19.1,21.3,17.2
13,13107,South,2019,NA,FALSE,-15,58.3,53.6,62.7,19.8,22.9,16.9
13,13109,South,2019,NA,FALSE,-15,53.6,48.2,58.4,21.3,24.3,18.7
13,13111,South,2019,NA,FALSE,-15,48.1,43.9,52,18.1,20,16.4
13,13113,South,2019,NA,FALSE,-15,27.3,24.5,30,9.6,10,9.2
13,13115,South,2019,NA,FALSE,-15,48.4,45.4,51.4,19,21.2,16.9
13,13117,South,2019,NA,FALSE,-15,22.7,21.2,24.2,9.4,10.1,8.8
13,13119,South,2019,NA,FALSE,-15,53,49,57,20.1,21.8,18.4
13,13121,South,2019,NA,FALSE,-15,36.6,33,39.9,11.6,12.5,10.8
13,13123,South,2019,NA,FALSE,-15,46.1,43.2,49,21.8,23.9,19.7
13,13125,South,2019,NA,FALSE,-15,55.6,52.3,58.9,14.5,16.3,12.8
13,13127,South,2019,NA,FALSE,-15,42.6,37.6,46.9,18.6,20.6,16.9
13,13129,South,2019,NA,FALSE,-15,50.1,46.9,53.2,21,22.5,19.6
13,13131,South,2019,NA,FALSE,-15,48.9,45.7,51.9,22,23.6,20.4
13,13133,South,2019,NA,FALSE,-15,40.4,36.9,43.7,17.1,18.2,16.1
13,13135,South,2019,NA,FALSE,-15,38.4,36,40.7,17.9,19.2,16.6
13,13137,South,2019,NA,FALSE,-15,46.4,43.2,49.5,21.5,22.7,20.3
13,13139,South,2019,NA,FALSE,-15,38.2,35.5,41,22.2,24.4,20.1
13,13141,South,2019,NA,FALSE,-15,62.8,59.4,65.9,14.1,15.8,12.5
13,13143,South,2019,NA,FALSE,-15,51.9,48,55.8,17.5,20.1,15
13,13145,South,2019,NA,FALSE,-15,38.1,36.8,39.4,9.9,11.1,8.7
13,13147,South,2019,NA,FALSE,-15,50.4,46.8,53.8,20.7,23.8,17.7
13,13149,South,2019,NA,FALSE,-15,55.6,52.2,59.1,16.9,18.3,15.4
13,13151,South,2019,NA,FALSE,-15,42.6,38.8,46,11.7,12.4,11.1
13,13153,South,2019,NA,FALSE,-15,45.1,41.6,48.3,13.3,14,12.6
13,13155,South,2019,NA,FALSE,-15,58.8,54.9,62.5,17.3,19.3,15.4
13,13157,South,2019,NA,FALSE,-15,42,40.2,43.7,14.9,15.3,14.5
13,13159,South,2019,NA,FALSE,-15,50.4,45.3,55.3,18,20.2,15.8
13,13161,South,2019,NA,FALSE,-15,56.2,52.4,59.9,21.8,24.1,19.6
13,13163,South,2019,NA,FALSE,-15,57.5,53.2,61.5,20.1,22.9,17.7
13,13165,South,2019,NA,FALSE,-15,60.4,57,63.6,19.9,22.4,17.5
13,13167,South,2019,NA,FALSE,-15,57.4,52.6,61.9,17.8,19.8,15.8
13,13169,South,2019,NA,FALSE,-15,45.7,42.6,48.6,14.3,15.9,12.8
13,13171,South,2019,NA,FALSE,-15,54.7,50.1,58.9,13.6,15.2,12.1
13,13173,South,2019,NA,FALSE,-15,62.4,58.9,65.9,16.8,18.9,14.8
13,13175,South,2019,NA,FALSE,-15,56.7,52.3,60.6,17,19.1,15.1
13,13177,South,2019,NA,FALSE,-15,43.3,39.2,47,11.5,12.9,10.1
13,13179,South,2019,NA,FALSE,-15,62.9,60.6,65.2,13.3,13.8,12.8
13,13181,South,2019,NA,FALSE,-15,49.8,45.7,53.7,16.8,19.4,14.3
13,13183,South,2019,NA,FALSE,-15,55,51.8,58.3,19.5,21.8,17.3
13,13185,South,2019,NA,FALSE,-15,52.7,47.6,57.3,18.6,21.9,15.8
13,13187,South,2019,NA,FALSE,-15,47.9,45,50.7,18.7,20,17.3
13,13189,South,2019,NA,FALSE,-15,54.2,49.3,58.5,17.9,20.2,15.8
13,13191,South,2019,NA,FALSE,-15,53,51.1,54.8,16.5,18.2,14.8
13,13193,South,2019,NA,FALSE,-15,62.1,58,65.9,19.3,22,16.8
13,13195,South,2019,NA,FALSE,-15,45.5,42.8,48.2,18.5,20.6,16.6
13,13197,South,2019,NA,FALSE,-15,54.1,51.6,56.5,20.1,22,18.1
13,13199,South,2019,NA,FALSE,-15,58,55.5,60.3,18.6,19.6,17.6
13,13201,South,2019,NA,FALSE,-15,56.1,50.1,61.6,17.6,20.1,15.3
13,13205,South,2019,NA,FALSE,-15,58.2,52.1,63.7,21,24,18.3
13,13207,South,2019,NA,FALSE,-15,40.2,36.3,43.8,12.4,12.9,12
13,13209,South,2019,NA,FALSE,-15,53.3,49.1,57.4,18.4,19.1,17.8
13,13211,South,2019,NA,FALSE,-15,44.4,41.5,47,14.1,15.8,12.5
13,13213,South,2019,NA,FALSE,-15,51.4,48.8,53.9,22.2,22.9,21.5
13,13215,South,2019,NA,FALSE,-15,54.6,50.2,58.5,14.3,16.4,12.3
13,13217,South,2019,NA,FALSE,-15,49.3,43.1,54.7,17.6,20.1,15.4
13,13219,South,2019,NA,FALSE,-15,28.9,26.4,31.3,8.6,8.9,8.3
13,13221,South,2019,NA,FALSE,-15,47.6,43.7,51.4,19.1,20.2,18
13,13223,South,2019,NA,FALSE,-15,41.2,38.1,44.1,13.7,15.2,12.3
13,13225,South,2019,NA,FALSE,-15,50.7,47,54.2,18.6,19.8,17.5
13,13227,South,2019,NA,FALSE,-15,43.4,41.1,45.5,15.1,16.7,13.6
13,13229,South,2019,NA,FALSE,-15,52.7,48.7,56.6,19.1,21.4,16.9
13,13231,South,2019,NA,FALSE,-15,42.9,39.8,46,14,16,12.1
13,13233,South,2019,NA,FALSE,-15,53.2,49.6,56.7,19.3,20.6,18
13,13235,South,2019,NA,FALSE,-15,53.8,49.3,58.1,16.5,18.3,14.8
13,13237,South,2019,NA,FALSE,-15,47.1,44,49.9,18.2,19.3,17.2
13,13239,South,2019,NA,FALSE,-15,55.4,51.3,59.3,21.5,23.6,19.6
13,13241,South,2019,NA,FALSE,-15,48.3,45.9,50.7,21.5,22.6,20.4
13,13243,South,2019,NA,FALSE,-15,61,57,64.3,18.1,20.5,16.1
13,13245,South,2019,NA,FALSE,-15,56.8,52,60.9,15.4,17.2,13.8
13,13247,South,2019,NA,FALSE,-15,46.5,43.3,49.3,16.2,17.5,15
13,13249,South,2019,NA,FALSE,-15,54.7,51,57.9,15.1,15.9,14.4
13,13251,South,2019,NA,FALSE,-15,55.7,50.3,60.6,16,16.8,15.4
13,13253,South,2019,NA,FALSE,-15,56.6,52.4,60.5,17.8,19.4,16.3
13,13255,South,2019,NA,FALSE,-15,55.1,50.3,59.3,18.6,21.1,16.4
13,13257,South,2019,NA,FALSE,-15,56.2,53.4,59,17.4,19,15.9
13,13259,South,2019,NA,FALSE,-15,59.1,56.5,64.3,18.9,21.3,14.2
13,13261,South,2019,NA,FALSE,-15,59.2,54.5,63.2,17.6,20.6,15
13,13263,South,2019,NA,FALSE,-15,57.3,53.6,60.7,16.3,19.1,13.7
13,13265,South,2019,NA,FALSE,-15,59.5,56.5,62.8,18.8,20.7,16.9
13,13267,South,2019,NA,FALSE,-15,52.2,48.7,55.6,21.7,23.7,19.9
13,13269,South,2019,NA,FALSE,-15,58.4,55.7,61,16.6,18.9,14.6
13,13271,South,2019,NA,FALSE,-15,60.1,56.7,63.7,18.2,20.2,16
13,13273,South,2019,NA,FALSE,-15,59.4,54.2,64,19.2,23.2,15.8
13,13275,South,2019,NA,FALSE,-15,51.5,48.3,54.3,16.8,17.8,16
13,13277,South,2019,NA,FALSE,-15,53.1,49.1,56.9,21.1,23.8,18.6
13,13279,South,2019,NA,FALSE,-15,51.8,48.5,54.7,21.4,22.5,20.4
13,13281,South,2019,NA,FALSE,-15,48.3,45.5,50.9,17.3,18.9,15.8
13,13283,South,2019,NA,FALSE,-15,55.4,51.9,58.7,21.5,24.6,18.4
