county_code,year,tva,treat,post,ln_agriculture,ln_manufacturing,agriculture_share_1920,agriculture_share_1930,manufacturing_share_1920,manufacturing_share_1930,ln_avg_farm_value_1920,ln_avg_farm_value_1930,white_share_1920,white_share_1930,white_share_1920_sq,white_share_1930_sq,county_has_no_missing
38001,1950,0,0,1,6.755768775939941,3.8501474857330322,0.6000000238418579,0.5789473652839661,0,0.004355400800704956,4.744932174682617,4.734200477600098,0.9998211860656738,0.9990540742874146,0.9996424317359924,0.9981090426445007,TRUE
38001,1960,0,0,1,6.539586067199707,3.4011974334716797,0.6000000238418579,0.5789473652839661,0,0.004355400800704956,4.744932174682617,4.734200477600098,0.9998211860656738,0.9990540742874146,0.9996424317359924,0.9981090426445007,TRUE
38003,1920,0,0,0,7.609366416931152,5.713732719421387,0.4078042805194855,0.5625,0.0612616240978241,0.010269952937960625,5.799092769622803,5.286269187927246,0.9995181560516357,0.9999468326568604,0.9990365505218506,0.9998936653137207,TRUE
38003,1930,0,0,0,8.251664161682129,4.248495101928711,0.4078042805194855,0.5625,0.0612616240978241,0.010269952937960625,5.799092769622803,5.286269187927246,0.9995181560516357,0.9999468326568604,0.9990365505218506,0.9998936653137207,TRUE
38003,1940,0,0,0,7.982757568359375,5.0998663902282715,0.4078042805194855,0.5625,0.0612616240978241,0.010269952937960625,5.799092769622803,5.286269187927246,0.9995181560516357,0.9999468326568604,0.9990365505218506,0.9998936653137207,TRUE
38003,1950,0,0,1,7.943782806396484,5.081404209136963,0.4078042805194855,0.5625,0.0612616240978241,0.010269952937960625,5.799092769622803,5.286269187927246,0.9995181560516357,0.9999468326568604,0.9990365505218506,0.9998936653137207,TRUE
38003,1960,0,0,1,7.629004001617432,4.9628448486328125,0.4078042805194855,0.5625,0.0612616240978241,0.010269952937960625,5.799092769622803,5.286269187927246,0.9995181560516357,0.9999468326568604,0.9990365505218506,0.9998936653137207,TRUE
38005,1920,0,0,0,7.981049537658691,0,0.6589322090148926,0.7674418687820435,0,0,5.323009967803955,5.1219658851623535,0.9379152059555054,0.9188114404678345,0.8796849250793457,0.8442144393920898,TRUE
38005,1930,0,0,0,8.190837860107422,0,0.6589322090148926,0.7674418687820435,0,0,5.323009967803955,5.1219658851623535,0.9379152059555054,0.9188114404678345,0.8796849250793457,0.8442144393920898,TRUE
38005,1940,0,0,0,7.798933506011963,3.25809645652771,0.6589322090148926,0.7674418687820435,0,0,5.323009967803955,5.1219658851623535,0.9379152059555054,0.9188114404678345,0.8796849250793457,0.8442144393920898,TRUE
38005,1950,0,0,1,7.612831115722656,3.6888794898986816,0.6589322090148926,0.7674418687820435,0,0,5.323009967803955,5.1219658851623535,0.9379152059555054,0.9188114404678345,0.8796849250793457,0.8442144393920898,TRUE
38005,1960,0,0,1,7.406710624694824,4.2626800537109375,0.6589322090148926,0.7674418687820435,0,0,5.323009967803955,5.1219658851623535,0.9379152059555054,0.9188114404678345,0.8796849250793457,0.8442144393920898,TRUE
38009,1920,0,0,0,7.8312201499938965,0,0.6092426776885986,0.7818182706832886,0,0.0014574603410437703,5.247024059295654,5.085598468780518,0.9993381500244141,0.9950178265571594,0.9986767172813416,0.9900604486465454,TRUE
