year,sic3,theil,gini,cv,rmd,mld,mkpm_med,mkpm_avg,n,assets,soe,foreign,determ1,determ2,determ3,herf_3dt_city,eg_3dt_city,avgtariff_ind3,numtariff_ind3,input_tariff,exports,lnasset_proc,ln_theil_proc,lnn_proc,lnasset_single,ln_theil_single,lnn_single,lnasset_nonexp,ln_theil_nonexp,lnn_nonexp,ln_theil_pr,ln_theil_mc,lnn_prmc,lnasset_prmc,ln_theil_tfp,lnasset_surv,ln_theil_surv,lnn_surv,lnasset_enex,ln_theil_enex,lnn_enex,lnasset_soe,ln_theil_soe,lnn_soe,lnasset_nonsoe,ln_theil_nonsoe,lnn_nonsoe,lnasset_coast,ln_theil_coast,lnn_coast,lnasset_inland,ln_theil_inland,lnn_inland,tariff01,hightariff,g,hightariff_post02,rel_year,pre_post,ln_gini,ln_theil,ln_cv,ln_mld,ln_rmd,lnn,lnasset,lnexports,lnfdi,lnit,tariff
1998,132,0.0204134624418712,0.108248516996208,0.2107459270000013,0.0761175367309801,0.0192811284328464,0.9467542767524719,0.9869834780693054,1971,7512.580645161291,0.9392753839492798,2325,0,0,0,0.0017381836660206318,0.0021304164547473192,16.625,4,29.27742576599121,679432.125,NA,NA,NA,8.892535209655762,-3.8866193294525146,7.573531150817871,8.874686241149902,-3.87790584564209,7.559559345245361,NA,NA,NA,NA,-2.422638177871704,9.36674976348877,-4.2089457511901855,6.5087690353393555,8.568788528442383,-3.7743453979492188,7.170119762420654,8.752387046813965,-3.623483180999756,6.97728157043457,9.130913734436035,-4.348315238952637,6.80128288269043,9.017606735229492,-4.141234397888184,6.872128009796143,8.83571720123291,-3.7378854751586914,6.9137372970581055,0.13875,FALSE,Inf,FALSE,-Inf,control,-2.2233256119974643,-3.8915606721646707,-1.5571020085028153,-3.948628462837868,-2.5754765974169955,7.58629630715272,8.924334313582689,13.42901261795931,7.751475318021456,3.376816767399943,0.16625
1999,132,0.0173114123048169,0.1005993568831828,0.1926640331425892,0.0703331848490972,0.0165312155692274,0.957732617855072,0.9869345426559448,1775,8271.984187829421,0.9311416149139404,2087,0,0,0,0.0017631608061492443,0.002333881566300988,16.625,4,29.27742576599121,723517.0625,NA,NA,NA,8.974298477172852,-4.048651695251465,7.464509963989258,8.98698616027832,-4.039045333862305,7.450660705566406,NA,NA,NA,NA,-2.407742500305176,9.352245330810547,-4.263381481170654,6.72623348236084,8.588624000549316,-3.9112095832824707,6.846942901611328,8.76805591583252,-3.7937228679656982,6.758094310760498,9.250959396362305,-4.392694473266602,6.817830562591553,9.019598007202148,-4.3123016357421875,6.817830562591553,9.021628379821777,-3.861826181411743,6.758094310760498,0.13875,FALSE,Inf,FALSE,-Inf,control,-2.2966094141482363,-4.056389324166879,-1.646807367881379,-4.102504832694586,-2.6545115453266854,7.4815557019095165,9.020629685217058,13.491879408051338,7.643482907077201,3.376816767399943,0.16625
2000,132,0.0164068168364455,0.0964885717785308,0.1885215393597812,0.0671865262256243,0.0155617980180685,0.9524941444396973,0.9775927662849426,1616,8774.153928380545,0.9196211099624634,1883,0,0,0,0.0026433393359184265,0.002975662238895893,16.625,8,28.542646408081055,1459668.5,NA,NA,NA,9.027212142944336,-4.09902286529541,7.367708683013916,9.003299713134766,-4.1295166015625,7.3479437828063965,1.6105434894561768,1.5850292444229126,7.084226608276367,9.147883415222168,-2.4944753646850586,9.262563705444336,-4.22085428237915,6.857513904571533,8.732054710388184,-3.9746510982513428,6.499786853790283,8.874491691589355,-3.813178539276123,6.478509426116943,9.221390724182129,-4.380636215209961,6.872128009796143,9.075383186340332,-4.362301826477051,6.752270221710205,9.083992004394531,-3.9043490886688232,6.6333184242248535,0.13875,FALSE,Inf,FALSE,-Inf,control,-2.338330704815731,-4.110058369756114,-1.6685430114614235,-4.162936213047281,-2.7002825541512423,7.38770923908104,9.07956562526734,14.193719913109156,7.5406215286571525,3.3513993340316213,0.16625
2001,132,0.0149355913614915,0.0935064809895975,0.1784007773213836,0.0656844630662432,0.0143482932535807,0.9577977657318115,0.9770058989524841,1561,9164.395124716553,0.9095980525016785,1764,0,0,0,0.0035910008009523153,0.002901505446061492,13.875,4,27.8078670501709,1940924.75,NA,NA,NA,9.023595809936523,-4.195469379425049,7.326465606689453,8.986932754516602,-4.189992427825928,7.315883636474609,1.6052123308181763,1.5364376306533813,6.963190078735352,9.171316146850586,-2.5345611572265625,9.238151550292969,-4.235315322875977,7.149916648864746,8.328531265258789,-4.07602071762085,5.659482002258301,8.86484432220459,-3.9137938022613525,6.2461066246032715,9.2474822998046875,-4.393765449523926,6.951772212982178,9.083269119262695,-4.327717304229736,6.7080841064453125,9.164010047912598,-4.093487739562988,6.609349250793457,0.13875,FALSE,Inf,FALSE,-Inf,control,-2.369724529692932,-4.204008232417236,-1.7237227016630772,-4.24412428088278,-2.7228928644680854,7.353081920515432,9.123081159701549,14.478675092723682,7.475339236566737,3.3253189680794244,0.13875
2002,132,0.0154436926494369,0.0951092681680583,0.1814461996521915,0.0665683257479817,0.0148141567320125,0.97800612449646,0.9962007999420166,1541,8725.835584263064,0.911599338054657,1703,0.3012283742427826,9.49434757232666,0.016551805660128593,0.004002932459115982,0.0034292167983949184,10.625,4,20.876928329467773,1521529.875,NA,NA,NA,8.961515426635742,-4.163589000701904,7.315883636474609,8.98832893371582,-4.1743550300598145,7.31121826171875,1.5636422634124756,1.5055183172225952,7.046647071838379,9.061761856079102,-2.473877429962158,9.132957458496094,-4.253302097320557,7.143617630004883,8.697528839111328,-3.9822475910186768,5.616771221160889,8.999752044677734,-3.879404306411743,5.963579177856445,9.101836204528809,-4.291944980621338,7.049254894256592,9.092977523803711,-4.361435890197754,6.679599285125732,9.0535888671875,-4.025434494018555,6.613384246826172,0.13875,FALSE,Inf,FALSE,-Inf,control,-2.3527288571020506,-4.170554601747035,-1.7067960898675985,-4.212172019454264,-2.709526403933932,7.340186835320115,9.074043511455052,14.235226883354787,7.440146680662688,3.03864464153493,0.10625
2003,132,0.0130007271952053,0.0881099848000316,0.1653018057583956,0.0620726388526243,0.0126073858235262,0.9851933121681213,1.0033161640167236,1643,8482.488385269122,0.9155182242393494,1765,0.3012283742427826,9.49434757232666,0.016551805660128593,0.00429030554369092,0.004651722963899374,9.524999618530273,4,19.265789031982422,1947606.625,NA,NA,NA,8.937275886535645,-4.340385913848877,7.383989334106445,8.919412612915039,-4.358645915985107,7.374001979827881,1.3230782747268677,1.049438238143921,7.051855564117432,9.043096542358398,-2.579955816268921,9.192214012145996,-4.3457512855529785,6.961296081542969,8.680123329162598,-4.3875508308410645,6.376727104187012,9.1554594039917,-4.006641387939453,5.638354778289795,9.01718521118164,-4.429437160491943,7.216709613800049,9.020649909973145,-4.434347152709961,6.768493175506592,9.073495864868164,-4.271829605102539,6.6502790451049805,0.13875,FALSE,Inf,FALSE,-Inf,control,-2.429169417614788,-4.342749984992362,-1.7999823500866015,-4.37347246028869,-2.7794499853210093,7.404279118037268,9.04575912739946,14.482111804907408,7.475905969367397,2.9583309339994686,0.09524999618530273
2004,132,0.014604460866576,0.0933499886154196,0.1757386802386256,0.065897603648002,0.0140867855443323,0.9924129247665405,1.0106821060180664,2021,7185.393083292743,0.9186714887619019,2053,0.3012283742427826,9.49434757232666,0.016551805660128593,0.0023505270946770906,0.006763922516256571,8.75,4,17.803302764892578,2507380.25,NA,NA,NA,8.827136039733887,-4.2258620262146,7.598900318145752,8.932409286499023,-4.238160610198975,7.578145503997803,-0.7839115858078003,-0.7744988799095154,6.946013927459717,8.941431045532227,-2.4622721672058105,9.236617088317871,-4.43566370010376,6.617403030395508,8.569823265075684,-4.162421226501465,7.149131774902344,9.277077674865723,-4.039937496185303,5.365975856781006,8.805213928222656,-4.254156589508057,7.499423503875732,8.873491287231445,-4.252318382263184,7.009408950805664,8.887158393859863,-4.222568511962891,6.817830562591553,0.13875,FALSE,Inf,FALSE,-Inf,control,-2.371399530950282,-4.226428258128746,-1.7387571586807422,-4.2625181164776675,-2.7196532015945993,7.611347717403621,8.879805505895249,14.734749040948028,7.627057417018934,2.8793839886754995,0.0875
2005,132,0.0145029331404153,0.0929312738498275,0.1749653147740166,0.0652174532324203,0.0140057549932851,1.0046939849853516,1.0283863544464111,2063,8343.878919440425,0.9192952513694763,2073,0.3012283742427826,9.49434757232666,0.016551805660128593,0.00346967251971364,0.008305332623422146,8.725000381469727,4,17.631460189819336,2578871.5,NA,NA,NA,8.983020782470703,-4.2393693923950195,7.61923360824585,8.99246883392334,-4.234809398651123,7.556950569152832,-0.37382107973098755,-0.4128411114215851,7.271703720092773,9.09781265258789,-2.6130619049072266,9.375744819641113,-4.20306396484375,6.5525078773498535,8.783377647399902,-4.267916202545166,7.216709613800049,9.408910751342773,-3.7860114574432373,5.267858028411865,8.975611686706543,-4.294073104858398,7.533158779144287,9.02890682220459,-4.285676002502441,7.035268783569336,9.029741287231445,-4.2027459144592285,6.831953525543213,0.13875,FALSE,Inf,FALSE,-Inf,control,-2.3758950498792957,-4.233404364466688,-1.7431675259944284,-4.268286962884458,-2.7300281582576584,7.631916513071252,9.029283485482372,14.762862458108385,7.636752112435779,2.8696848171331584,0.08725000381469726
1997,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.989131927490234,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371489372253418,TRUE,2002,FALSE,-5,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37989131927490233
1998,133,0.0196983201197447,0.1062083785766082,0.2073960810757795,0.0752207933851765,0.0185324115198665,0.9191234707832336,0.9570980668067932,1261,12488.350101971448,0.9607081413269043,1471,0,0,0,0.001776305609382689,0.004974909592419863,38.58695602416992,46,30.13047981262207,2193309.25,NA,NA,NA,9.363466262817383,-3.9180397987365723,7.090076923370361,9.293341636657715,-3.9176690578460693,7.093404769897461,NA,NA,NA,NA,-2.4681849479675293,9.800875663757324,-4.150562763214111,6.056784152984619,9.12549877166748,-3.832559585571289,6.72623348236084,9.393879890441895,-3.764580488204956,6.614725589752197,9.495722770690918,-4.231380939483643,6.244166851043701,9.797869682312012,-4.237155914306641,6.102558612823486,9.1767578125,-3.843163013458252,6.701960563659668,0.371489372253418,TRUE,2002,FALSE,-4,pre,-2.242352278967947,-3.9272219199835585,-1.573124878853277,-3.988234105767392,-2.5873275784659717,7.13966033596492,9.432551496873677,14.600922034329946,7.293697720601438,3.405537277762245,0.3858695602416992
1999,133,0.0205949251991509,0.106892970925057,0.2131867987497095,0.0748631708780777,0.0191967984443695,0.9289916753768921,0.9696242809295654,1217,13682.73417721519,0.9598658680915833,1422,0,0,0,0.0015963150653988123,0.005125871393829584,37.87234115600586,45,30.13047981262207,1114250.75,NA,NA,NA,9.413668632507324,-3.8660130500793457,7.044033050537109,9.467692375183105,-3.8706300258636475,7.061334133148193,NA,NA,NA,NA,-2.5885555744171143,9.830365180969238,-3.9745514392852783,6.220590114593506,9.179970741271973,-3.8228323459625244,6.570882797241211,9.494223594665527,-3.6729655265808105,6.532334327697754,9.565688133239746,-4.242747783660889,6.272877216339111,9.8863983154296875,-4.252539157867432,6.077642440795898,9.261031150817871,-3.7430427074432373,6.660574913024902,0.371489372253418,TRUE,2002,FALSE,-3,pre,-2.235927216854291,-3.8827105830914195,-1.5455865081680047,-3.9530117615414313,-2.5920932199613116,7.104144092987527,9.523890037961339,13.923692763907072,7.259819610363186,3.405537277762245,0.3787234115600586
2000,133,0.0189538931749808,0.1026607429187584,0.2044057604385035,0.072232944089455,0.0177001732328125,0.9330995678901672,0.9670442938804626,1127,14681.063492063493,0.954654335975647,1329,0,0,0,0.0018364315619692206,0.005552881397306919,38.97618865966797,84,29.604000091552734,984032.125,NA,NA,NA,9.471353530883789,-3.9387848377227783,6.962243556976318,9.549158096313477,-3.945514440536499,6.985641956329346,0.8442420363426208,0.7834042310714722,6.558197975158691,9.593404769897461,-2.485874891281128,9.787805557250977,-4.230627536773682,6.349139213562012,9.30625057220459,-3.7520930767059326,6.318968296051025,9.588602066040039,-3.847942352294922,6.309918403625488,9.600374221801758,-4.132783889770508,6.357842445373535,9.886358261108398,-4.404211044311523,6.0450053215026855,9.382073402404785,-3.7979037761688232,6.558197975158691,0.371489372253418,TRUE,2002,FALSE,-2,pre,-2.276325485184577,-3.9657459239645356,-1.5876482388652386,-4.0341808522857,-2.6278590478240447,7.027314514039777,9.59431374450795,13.7994138228592,7.192182058713246,3.3879094904277998,0.3897618865966797
2001,133,0.0142307601810623,0.0919033190570067,0.1737065863475725,0.064979902078421,0.0137166630986513,0.9589749574661255,0.9786922931671143,1055,17115.196761133604,0.9500797390937805,1235,0,0,0,0.002387317828834057,0.005903830751776695,37.1489372253418,47,29.0775203704834,1586523.5,NA,NA,NA,9.592428207397461,-4.298027038574219,6.862757682800293,9.638300895690918,-4.240549564361572,6.911747455596924,0.5783921480178833,0.5873954892158508,6.448889255523682,9.731311798095703,-2.422640323638916,9.818724632263184,-4.287083148956299,6.709304332733154,9.40534496307373,-4.1577982902526855,5.459585666656494,9.712257385253906,-4.099676132202148,5.9964518547058105,9.772500991821289,-4.379776954650879,6.481576919555664,10.074214935302734,-4.290092468261719,6.0306854248046875,9.473726272583008,-4.234744071960449,6.459904670715332,0.371489372253418,TRUE,2002,FALSE,-1,pre,-2.387018134309585,-4.252349447290903,-1.7503876885059169,-4.289143900649829,-2.7336772556918256,6.961296045910167,9.747722047312669,14.277055702375986,7.118826249062078,3.369965379789092,0.371489372253418
2002,133,0.0142205633678623,0.0899969786568816,0.174735930789255,0.0624767864783692,0.0135726380505481,0.9721578359603882,0.9877364039421082,1008,18740.67331670823,0.9516192674636841,1203,0.3343741297721863,8.79690933227539,0.015947621315717697,0.0024913984816521406,0.005794293247163296,18.648937225341797,47,16.383779525756836,1812297.75,NA,NA,NA,9.682239532470703,-4.262201309204102,6.816735744476318,9.717140197753906,-4.2550249099731445,6.867974281311035,1.208620548248291,1.2528109550476074,6.504288196563721,9.792000770568848,-2.366365432739258,9.913117408752441,-4.296736717224121,6.698267936706543,9.433003425598145,-4.109804630279541,5.283203601837158,9.74907112121582,-3.99088716506958,5.713732719421387,9.881865501403809,-4.396492004394531,6.558197975158691,10.201065063476562,-4.569796085357666,5.945420742034912,9.533198356628418,-4.114546775817871,6.439350605010986,0.371489372253418,TRUE,2002,TRUE,0,post,-2.4079791796944665,-4.253066237398685,-1.7444794116143405,-4.299699420893747,-2.772960207578009,6.915723448631314,9.838451484533747,14.410106073277866,7.0925737159746784,2.7962917920866746,0.18648937225341797
2003,133,0.0119524284262728,0.0840328558838899,0.157720710726446,0.058429463353197,0.0117172292820048,1.0204689502716064,1.0227817296981812,1107,19660.731474103584,0.9482394456863403,1255,0.3343741297721863,8.79690933227539,0.015947621315717697,0.003021113807335496,0.006638598628342152,16.45957374572754,47,14.60223388671875,2044238.25,NA,NA,NA,9.752206802368164,-4.417672634124756,6.930494785308838,9.743671417236328,-4.415917873382568,6.966024398803711,0.2322293221950531,0.1608477681875229,6.53524112701416,9.879002571105957,-2.4539623260498047,10.083364486694336,-4.411994934082031,6.530877590179443,9.395123481750488,-4.486854553222656,6.042633056640625,9.833669662475586,-4.265298843383789,5.488937854766846,9.903776168823242,-4.491782188415527,6.762729644775391,10.311514854431152,-4.439012050628662,6.06145715713501,9.47697639465332,-4.4290876388549805,6.5191473960876465,0.371489372253418,TRUE,2002,TRUE,1,post,-2.4765474151398292,-4.426820805662426,-1.8469294637284508,-4.44669493216763,-2.83993500689752,7.009408932708637,9.886378599219785,14.530535784178428,7.134890851565884,2.6811745229497164,0.1645957374572754
2004,133,0.0141546763064179,0.0916016882161381,0.1722625702780078,0.063281591568914,0.0137843771516165,1.020434856414795,1.0277315378189087,1353,19858.601398601397,0.9443557858467102,1573,0.3343741297721863,8.79690933227539,0.015947621315717697,0.002601014217361808,0.014208370819687843,14.310638427734375,47,12.939947128295898,4408497.5,NA,NA,NA,9.810643196105957,-4.274389743804932,7.163946628570557,9.87896728515625,-4.2800211906433105,7.162397384643555,-0.2899491786956787,-0.38626548647880554,6.329720973968506,9.91716480255127,-2.274705171585083,10.381416320800781,-4.106249809265137,5.9964518547058105,9.53671932220459,-4.345305919647217,6.857513904571533,10.02284049987793,-3.7312498092651367,4.927253723144531,9.876605033874512,-4.344210147857666,7.102499485015869,10.276979446411133,-4.204512119293213,6.3868794441223145,9.436727523803711,-4.301483631134033,6.632001876831055,0.371489372253418,TRUE,2002,TRUE,2,post,-2.390305577164704,-4.257710228470781,-1.7587353948105178,-4.284219418580009,-2.76016080462357,7.210079628170788,9.896392512088198,15.299044486422748,7.360739903058278,2.560319203152189,0.14310638427734376
2005,133,0.0143245161665857,0.0909009479086293,0.1738165777132318,0.0621575080029581,0.0138918245670379,1.0328716039657593,1.0456501245498657,1424,22316.339963833634,0.9470223784446716,1659,0.3343741297721863,8.79690933227539,0.015947621315717697,0.003186724381521344,0.016730166971683502,12.519148826599121,47,11.677066802978516,2869017.5,NA,NA,NA,9.954182624816895,-4.2505621910095215,7.224024772644043,9.906770706176758,-4.267191410064697,7.15461540222168,-0.9019243717193604,-0.8682448267936707,6.7393364906311035,10.08008098602295,-2.2703065872192383,10.56216049194336,-4.10499906539917,5.8435444831848145,9.705305099487305,-4.301360130310059,6.983789920806885,10.426529884338379,-4.049241065979004,4.804020881652832,9.963555335998535,-4.2689385414123535,7.171656608581543,10.317968368530273,-4.448278903961182,6.464588165283203,9.660673141479492,-4.129292011260986,6.6618547439575195,0.371489372253418,TRUE,2002,TRUE,3,post,-2.3979848498153493,-4.2457827924082325,-1.74975468684901,-4.27645477252457,-2.7780836637688737,7.261225091971921,10.013074422934057,14.869480194631201,7.413970290190444,2.4576268159797157,0.12519148826599122
1997,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.214284896850586,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5514285659790039,TRUE,2002,FALSE,-5,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21214284896850585
1998,134,0.0196427887174111,0.1005542132673401,0.2117932919062419,0.0705417240887197,0.0178423960308723,0.8519603610038757,0.8891060948371887,405,62050.278723404255,0.9819709062576294,470,0,0,0,0.004176213406026363,0.019946057349443436,19.75,6,22.0864200592041,333695.875,NA,NA,NA,10.88092041015625,-3.899817705154419,5.5606818199157715,10.995340347290039,-3.888542652130127,5.93489408493042,NA,NA,NA,NA,-2.373485803604126,11.113778114318848,-4.054924011230469,5.105945587158203,10.98004150390625,-3.852625608444214,5.4806389808654785,11.061803817749023,-3.8588736057281494,5.846438884735107,10.859097480773926,-4.542750835418701,4.077537536621094,11.113749504089355,-4.242095947265625,5.476463317871094,10.92484188079834,-3.6085004806518555,5.111987590789795,0.5514285659790039,TRUE,2002,FALSE,-4,pre,-2.29705826143011,-3.930044994414145,-1.5521445181471687,-4.02617785418536,-2.6515509131811696,6.003887067106539,11.03570028253893,12.717985303260605,6.152732694704104,3.094962942696276,0.1975
1999,134,0.0166732635761841,0.0969938916603565,0.1915546694609589,0.0690144785217346,0.0156013736046045,0.8388528227806091,0.8695892691612244,348,63888.14051522248,0.977108895778656,427,0,0,0,0.004404162056744099,0.02323496714234352,21.214284896850586,6,22.0864200592041,300892.03125,NA,NA,NA,10.901481628417969,-3.9617578983306885,5.332718849182129,11.043596267700195,-4.079220771789551,5.7745513916015625,NA,NA,NA,NA,-2.4693660736083984,11.083806991577148,-4.298162937164307,5.081404209136963,11.047429084777832,-3.9501614570617676,5.231108665466309,11.124984741210938,-4.089848518371582,5.616771221160889,10.762983322143555,-4.1967573165893555,4.290459632873535,11.130147933959961,-4.431551456451416,5.370637893676758,10.974364280700684,-3.7165138721466064,4.8903489112854,0.5514285659790039,TRUE,2002,FALSE,-3,pre,-2.333107275035254,-4.0939488259649774,-1.6525820308892742,-4.1603963170257465,-2.673438962748551,5.8522024797744745,11.064889028699884,12.614506779216606,6.056784013228625,3.094962942696276,0.21214284896850585
2000,134,0.014201742231122,0.0896795935765497,0.1749328094649889,0.0620488360730754,0.0135051523498115,0.8816428780555725,0.9071747660636902,363,61900.43107769424,0.9762235283851624,401,0,0,0,0.0052252886816859245,0.02517193928360939,62.66666793823242,12,27.959362983703613,216023.015625,NA,NA,NA,10.689506530761719,-4.214964866638184,5.204006671905518,11.030570030212402,-4.301403522491455,5.837730407714844,0.4680660367012024,0.4331497848033905,4.060442924499512,10.544103622436523,-2.3332953453063965,11.06851577758789,-4.343453884124756,5.365975856781006,10.977631568908691,-4.146194934844971,5.003946304321289,11.137385368347168,-4.1752610206604,5.552959442138672,10.698277473449707,-4.525953769683838,4.653960227966309,11.101357460021973,-4.6390767097473145,5.379897117614746,10.926873207092285,-3.925567626953125,4.983606815338135,0.5514285659790039,TRUE,2002,FALSE,-2,pre,-2.411512032158144,-4.2543906295684755,-1.7433533246990764,-4.304684010808112,-2.7798335253950364,5.8944028342648505,11.033282422746892,12.283140234809292,5.993961427306569,3.3307521339767288,0.6266666793823242
2001,134,0.017504047940093,0.0970109398200668,0.1970834744214509,0.0667050531035834,0.0162754318517506,0.926021933555603,0.9550333619117737,317,63771.57306590258,0.9733369946479797,349,0,0,0,0.005733739584684372,0.03158097714185715,55.14285659790039,7,33.832305908203125,342402.6875,NA,NA,NA,10.43608570098877,-4.544673442840576,4.605170249938965,11.040410041809082,-4.013007640838623,5.700443744659424,0.3924084007740021,0.3690815567970276,3.761200189590454,10.564650535583496,-2.196772575378418,11.024088859558105,-4.059154987335205,5.590987205505371,11.277929306030273,-3.973228931427002,3.891820192337036,11.203561782836914,-4.020559787750244,5.327876091003418,10.74324893951416,-4.097789764404297,4.709530353546143,11.119556427001953,-4.429289817810059,5.1873860359191895,10.98282241821289,-3.883875846862793,4.927253723144531,0.5514285659790039,TRUE,2002,FALSE,-1,pre,-2.3329315251879534,-4.045323113938444,-1.6241279119638483,-4.118098556569766,-2.7074745702556884,5.75890177387728,11.063062806809723,12.74374277222593,5.855071922202427,3.52141614210741,0.5514285659790039
2002,134,0.0150338804136487,0.0862993991383091,0.1843185192839874,0.0579583846409474,0.0137827795140088,0.8899531960487366,0.911464512348175,317,64032.166666666664,0.9674397706985474,354,0.49396905303001404,7.824581623077393,0.01650443859398365,0.005834427196532488,0.02955198846757412,42.79999923706055,7,26.022607803344727,551988.3125,NA,NA,NA,10.550300598144531,-3.8450043201446533,4.795790672302246,11.040249824523926,-4.261138916015625,5.693732261657715,0.6444105505943298,0.6795870661735535,4.077537536621094,10.576973915100098,-2.251828670501709,11.055849075317383,-4.344735622406006,5.5947113037109375,11.137916564941406,-3.735785722732544,3.8712010383605957,11.247479438781738,-4.190835952758789,5.181783676147461,10.773977279663086,-4.207691192626953,4.934473991394043,11.180315017700195,-4.641148567199707,5.141663551330566,10.917684555053711,-3.8714849948883057,4.983606815338135,0.5514285659790039,TRUE,2002,TRUE,0,post,-2.449932643393133,-4.197448930651958,-1.6910899349053843,-4.284335327349917,-2.8480300321570406,5.75890177387728,11.067140840245306,13.221282152027834,5.869296913133774,3.2589656910963685,0.4279999923706055
2003,134,0.0119280572367584,0.0847122343538361,0.1581803805217881,0.0592303905798462,0.0115726901680201,0.889561653137207,0.9095036387443542,310,64405.64772727273,0.9640513062477112,352,0.49396905303001404,7.824581623077393,0.01650443859398365,0.0061055738478899,0.031795427203178406,38,7,23.247648239135742,328210.75,NA,NA,NA,10.72628402709961,-4.42801570892334,4.912654876708984,11.048910140991211,-4.4350056648254395,5.676753997802734,0.9332592487335205,0.9882572889328003,4.060442924499512,10.580537796020508,-2.355494976043701,11.044529914855957,-4.388543605804443,5.411645889282227,11.147064208984375,-4.638847827911377,4.454347133636475,11.220436096191406,-4.286726951599121,4.9628448486328125,10.925559043884277,-4.572036266326904,5.1179938316345215,11.219268798828125,-4.7880353927612305,5.135798454284668,10.860692024230957,-4.136551856994629,4.9416422843933105,0.5514285659790039,TRUE,2002,TRUE,1,post,-2.46849524438038,-4.42886190301022,-1.8440192482685975,-4.459107252442074,-2.82632051442417,5.736572297479192,11.07295660587569,12.701411211519751,5.863631175598097,3.1462039759123432,0.38
2004,134,0.0145238453317873,0.091004848515087,0.1766458821995886,0.064230801386356,0.0138861338197406,0.9317930936813354,0.9585330486297607,281,66130.96296296296,0.9604713320732117,297,0.49396905303001404,7.824581623077393,0.01650443859398365,0.008038569241762161,0.041986215859651566,33.71428680419922,7,20.742324829101562,276419.6875,NA,NA,NA,10.769343376159668,-4.133965015411377,5.1704840660095215,11.242217063903809,-4.207144737243652,5.556828022003174,0.6112290024757385,0.6010625958442688,3.8066625595092773,10.703085899353027,-2.195082187652588,11.275227546691895,-4.630850315093994,4.919981002807617,10.874343872070312,-3.9706594944000244,4.969813346862793,11.413990020751953,-4.348509788513184,4.442651271820068,10.914815902709961,-4.204586029052734,5.2781147956848145,11.264001846313477,-4.316600322723389,5.087596416473389,10.825591087341309,-4.139420032501221,4.779123306274414,0.5514285659790039,TRUE,2002,TRUE,2,post,-2.396842493499065,-4.231963474633865,-1.7336082159519963,-4.276864503671667,-2.7452724109670417,5.638354669333745,11.099392342228542,12.529675596631368,5.6937321388027,3.0321762904972167,0.33714286804199217
2005,134,0.0148408880182394,0.0950388780909001,0.1760421493643429,0.0667561601943774,0.0145275763401184,0.9602553844451904,0.9747534394264221,264,69272.82167832168,0.9631425738334656,286,0.49396905303001404,7.824581623077393,0.01650443859398365,0.007948553189635277,0.043798983097076416,33.71428680419922,7,20.425525665283203,417468,NA,NA,NA,10.785209655761719,-4.175483703613281,5.123963832855225,11.162261962890625,-4.197689056396484,5.505331516265869,0.16725674271583557,0.22953376173973083,4.077537536621094,10.707551956176758,-2.3558294773101807,11.377580642700195,-4.277006149291992,4.804020881652832,10.880285263061523,-4.157179355621338,4.955827236175537,11.560848236083984,-4.638761043548584,4.248495101928711,10.944840431213379,-4.0955963134765625,5.267858028411865,11.345871925354004,-4.204035758972168,5.056245803833008,10.760268211364746,-4.224930286407471,4.672828674316406,0.5514285659790039,TRUE,2002,TRUE,3,post,-2.3534692280365923,-4.210369203529211,-1.7370318275912706,-4.2317066191592,-2.706708698403797,5.575949103146316,11.145807924679902,12.94196317362895,5.655991810819852,3.0167853767812667,0.33714286804199217
1997,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.574174880981445,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23208696365356446,TRUE,2002,FALSE,-5,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25574174880981443
